id. Response ID,submitdate. Date submitted,lastpage. Last page,startlanguage. Start language,seed. Seed,startdate. Date started,datestamp. Date last action,G01Q01. Country of your current job/study,G01Q02. Your area of research,G01Q02[other]. Your area of research [Other],"G01Q021. What is your main topic (e.g. language, vision, decision making, diagnostics, passive/active BCI, etc.)?",G01Q03. What is your current occupation?,G01Q03[other]. What is your current occupation? [Other],G01Q04[SQ001]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [Scalp EEG],G01Q04[SQ002]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [Intracranial EEG],G01Q04[SQ003]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [MEG using SQUIDs],G01Q04[SQ004]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [MEG using OPMs],G01Q04[SQ005]. What kind of data obtained by these measurement technique(s) have you used for analysis in your current or past research? [Not analysed any of them],"G01Q07. How many published papers/preprints do you have, where you used EEG, MEG or iEEG analysis?","G01Q06. How many years of experience with EEG, MEG, or iEEG analysis do you have?","G01Q08. What is your self-assessed level of experience with EEG, MEG, or iEEG analysis?","G01Q09. Have you ever publicly shared code/software for EEG, MEG or iEEG analysis methods, or contributed to code managed by others?",G01Q10. How many channels do you typically measure?,"G01Q11. How many channels of those you measured do you typically analyse, after selection of task-relevant channels?","G02Q01[SQ001]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ASA]","G02Q01[SQ002]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [BESA]","G02Q01[SQ003]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Brainstorm]","G02Q01[SQ004]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Brain Vision Analyser]","G02Q01[SQ005]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Cartool]","G02Q01[SQ006]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Curry]","G02Q01[SQ007]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEGLAB]","G02Q01[SQ020]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEGKit]","G02Q01[SQ010]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEProbe]","G02Q01[SQ022]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EEGUtils]","G02Q01[SQ009]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ERPLAB]","G02Q01[SQ011]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [EGI Net Station]","G02Q01[SQ029]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ephyviewer]","G02Q01[SQ012]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [ERPsystem]","G02Q01[SQ026]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [eVox]","G02Q01[SQ014]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [InstEP]","G02Q01[SQ013]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [FieldTrip]","G02Q01[SQ023]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [fitgrid]","G02Q01[SQ008]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [LIMO]","G02Q01[SQ028]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [MMVT]","G02Q01[SQ019]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [mnelab]","G02Q01[SQ015]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [MNE-Python]","G02Q01[SQ016]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Scan]","G02Q01[SQ017]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [SPM ]","G02Q01[SQ018]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Unfold]","G02Q01[SQ027]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Custom scripts]","G02Q01[other]. Which EEG, MEG, or iEEG analysis platform have you used for ERP plotting? [Other]","G02Q02[SQ001]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Combine with a custom plot created outside of the toolbox (as subplot or inset)]","G02Q02[SQ002]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Flexible tweaking of plot attributes (colors, linewidths, margins etc.)]","G02Q02[SQ003]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Speed of plotting]","G02Q02[SQ004]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Presentation/publication ready figures]","G02Q02[SQ005]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Reproducibility of interactively generated or modified plots]","G02Q02[SQ006]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Zooming or panning within a plot]","G02Q02[SQ007]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Interactive selection of time-ranges or electrodes e.g. via Sliders or Dropdown menus]","G02Q02[SQ008]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Generating plots by clicking (GUI)]","G02Q02[SQ009]. When using an EEG, MEG, or iEEG visualization tool which features are important to you? [Generating plots by coding]",G02Q04[SQ001].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ002].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ003].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ004].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ005].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ006].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ007].  Select the ERP visualizations that you are familiar with     [],G02Q04[SQ008].  Select the ERP visualizations that you are familiar with     [],G03Q11. How would you call this plot?,G03Q12. Have you ever plotted this kind of figure?,"G03Q13[SQ003].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q13[SQ001].  [Which parts of the plot were difficult to do?],G03Q13[SQ002].     [What new features would you like to add to this analysis tool?],G03Q14. Think about your last published ERP paper/preprint/poster with this type of plot. Did this plot have error bars?,G03Q15. What did the error bars depict in your figure?,G03Q15[other]. What did the error bars depict in your figure? [Other],G03Q16. Think about the baseline period (the time before the stimulus onset). How many milliseconds would you recommend to plot?,"G03Q18. If you don't want to provide a number on previous question, please, provide a justification.","G03Q17. In this plot, should positive voltages be plotted upwards, or downwards?",G03Q21. How would you call this plot?,G03Q22. Have you ever plotted this kind of figure?,"G03Q23[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q23[SQ002].  [Which parts of the plot were difficult to do?],G03Q23[SQ003].     [What new features would you like to add to this analysis tool?],G03Q31. How would you call this plot?,G03Q32. Have you ever plotted this kind of figure?,"G03Q33[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q33[SQ002].  [Which parts of the plot were difficult to do?],G03Q33[SQ003].     [What new features would you like to add to this analysis tool?],G03Q41. How would you call this plot?,G03Q42. Have you ever plotted this kind of figure?,"G03Q43[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q43[SQ002].  [Which parts of the plot were difficult to do?],G03Q43[SQ003].     [What new features would you like to add to this analysis tool?],"G03Q44. If you see such a plot, do you think the values depicted show:","G03Q44[other]. If you see such a plot, do you think the values depicted show: [Other]",G03Q51. How would you call this plot?,G03Q52. Have you ever plotted this kind of figure?,"G03Q53[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q53[SQ002].  [Which parts of the plot were difficult to do?],G03Q53[SQ003].     [What new features would you like to add to this analysis tool?],G03Q61. How would you call this plot?,G03Q62. Have you ever plotted this kind of figure?,"G01Q63[SQ001].     [Which plotting tool (EEGLab, Fieldtrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G01Q63[SQ002].  [Which parts of the plot were difficult to do?],G01Q63[SQ003].     [What new features would you like to add to this analysis tool?],G03Q71. How would you call this plot?,G03Q72. Have you ever plotted this kind of figure?,"G03Q73[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q73[SQ002].  [Which parts of the plot were difficult to do?],G03Q73[SQ003].     [What new features would you like to add to this analysis tool?],G03Q81. How would you call this plot?,G03Q82. Have you ever plotted this kind of figure?,"G03Q83[SQ001].     [Which plotting tool (EEGLab, FieldTrip, etc) or custom script (matplotlib, ggplot, Makie, etc) did you use?]",G03Q83[SQ002].  [Which parts of the plot were difficult to do?],G03Q83[SQ003].     [What new features would you like to add to this analysis tool?],G03Q91. Are you aware of the perceptual controversies of the jet (rainbow) colorbar?  Example:,G03Q92. Do you know about two-dimensional colorbars?  Example:,"G03Q93. Would you like to use a two-dimensional colorbar in your publications, if it was easily available?","G12Q46. If you have any comments or suggestions on how to improve ERP plotting tools, in general or on this survey, you are highly encouraged to fill in this section.",interviewtime. Total time,groupTime118. Group time: Basic information,G01Q01Time. Question time: G01Q01,G01Q02Time. Question time: G01Q02,G01Q021Time. Question time: G01Q021,G01Q03Time. Question time: G01Q03,G01Q04Time. Question time: G01Q04,G01Q07Time. Question time: G01Q07,G01Q06Time. Question time: G01Q06,G01Q08Time. Question time: G01Q08,G01Q09Time. Question time: G01Q09,G01Q10Time. Question time: G01Q10,G01Q11Time. Question time: G01Q11,groupTime119. Group time: Plotting experience,G02Q01Time. Question time: G02Q01,G02Q02Time. Question time: G02Q02,G02Q04Time. Question time: G02Q04,groupTime121. Group time: Your acquaintance with plot 1,G03Q11Time. Question time: G03Q11,G03Q12Time. Question time: G03Q12,G03Q13Time. Question time: G03Q13,G03Q14Time. Question time: G03Q14,G03Q15Time. Question time: G03Q15,G03Q16Time. Question time: G03Q16,G03Q18Time. Question time: G03Q18,G03Q17Time. Question time: G03Q17,groupTime122. Group time: Your acquaintance with plot 2,G03Q21Time. Question time: G03Q21,G03Q22Time. Question time: G03Q22,G03Q23Time. Question time: G03Q23,groupTime123. Group time: Your acquaintance with plot 3,G03Q31Time. Question time: G03Q31,G03Q32Time. Question time: G03Q32,G03Q33Time. Question time: G03Q33,groupTime124. Group time: Your acquaintance with plot 4,G03Q41Time. Question time: G03Q41,G03Q42Time. Question time: G03Q42,G03Q43Time. Question time: G03Q43,G03Q44Time. Question time: G03Q44,groupTime125. Group time: Your acquaintance with plot 5,G03Q51Time. Question time: G03Q51,G03Q52Time. Question time: G03Q52,G03Q53Time. Question time: G03Q53,groupTime126. Group time: Your acquaintance with plot 6,G03Q61Time. Question time: G03Q61,G03Q62Time. Question time: G03Q62,G01Q63Time. Question time: G01Q63,groupTime127. Group time: Your acquaintance with plot 7,G03Q71Time. Question time: G03Q71,G03Q72Time. Question time: G03Q72,G03Q73Time. Question time: G03Q73,groupTime128. Group time: Your acquaintance with plot 8,G03Q81Time. Question time: G03Q81,G03Q82Time. Question time: G03Q82,G03Q83Time. Question time: G03Q83,groupTime120. Group time: Plotting 2,G03Q91Time. Question time: G03Q91,G03Q92Time. Question time: G03Q92,G03Q93Time. Question time: G03Q93,groupTime129. Group time: Feedback,G12Q46Time. Question time: G12Q46
344,2023-03-06 15:14:53,12,en,1396341202,2023-03-06 14:49:17,2023-03-06 15:14:53,Germany,"Fundamental (neuro, cognitive)",,motion,Doctoral researcher,,Yes,No,No,No,No,2,5,Intermediate,Yes,64,4,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,Very important,Very important,Neutral,Important,Very important,Neutral,Low importance,Neutral,Very important,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,shaded erroro bar,Yes,matplotlib,"transparency when exporting for final adjustments, quite afew lines needed to adjust fig properties (colors, line width etc)",NA,Yes,Standart error of the mean,,200,depends on paradigm,Up,butterfly,Yes,brainstorm,"only did it to check the dáta, not for a publication, no colormap on highlighting single channels with GUI",,topoplot,Yes,EEGLab,"adjustments, e.g. getting the right size of markers for specific cannels and labels. Finding the optimal coloraxis over several topoplots","interactive scaling of label/marker size (e.g. sliders), function to find ideal common coloraxis for several plots (may exist or easy to implement, never actually serached for ot)",topoplot time-series,Yes,EEGLab,"only used it to check the data, not for publication. So no difficult adjustments were needed. If I wanted to average over time-windows with different legths or wanted diefferent spacings, I did it with single topoplots",Non evenly spaced time-windows,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,erp scalp map,Yes,"EEGlab, brainstorm","ERPs really small, if I recall correctly difficult to adjust axis limts to values I desired","choose axis limits, choose color for conditions/participants with GUI as well",erpimage,No,,,,,N/A,,,,erpimage of channels,No,,,,Yes,No,,"provide better colormaps with toolboxes per default, e.g. brainstorm colormaps used when using eeglab instead of needing to script that
For me I need both GUI based plots for cheching the data and much more otions tha allow me to write scripts that allow me (or others) to reproduce figures. Options to get a script for a figure generated via GUI (as e.g. brainstorm and eeglab have) makes it easy to integrate complex figures in a scripted workflow",1538.32,143.98,,,,,,,,,,,,96.91,,,,294.91,,,,,,,,,88.62,,,,287.48,,,,231.33,,,,,134.56,,,,24.71,,,,,,,,35.19,,,,10.59,,,,190.04,
345,2023-03-06 15:38:45,12,en,176876928,2023-03-06 15:11:31,2023-03-06 15:38:45,Germany,"Fundamental (neuro, cognitive)",,Auditory attention,Doctoral researcher,,Yes,No,No,No,No,4,4,Intermediate,Yes,24,10,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,Not applicable,Very important,Very important,Important,Low importance,Very important,Not applicable,Not at all important,Very important,Yes,Yes,Yes,Yes,Yes,No,No,No,ERP - time series,Yes,"EEGLAB, matlab ""plot"" function","The confidence interval. I typically use the ciplot function, but it would be handy if this is caluclated from the data.","Automatically calculating the confidence interval.
Clicking/highlichting a timepoint/range which then shows the topography",Yes,Confidence intervals,,200,,Up,Butterfly plot,Yes,Custom script,Colorbar plus topography,I usually just plot the lines black. It would be handy if the topography automatically displays the channels and colors that correspond to the lines.,Topography,Yes,EEGLAB,-,-,topography time-series,No,,,,The instantaneous time slices (single time points),,ERP Scalp distribution,Yes,EEGLAB,-,-,,N/A,,,,,N/A,,,,,N/A,,,,No,Yes,Yes,,1636.97,879.6,,,,,,,,,,,,122.43,,,,308.55,,,,,,,,,102.66,,,,78.84,,,,47.02,,,,,67.11,,,,,,,,,,,,,,,,25.83,,,,4.93,
346,2023-03-06 15:39:28,12,en,598968218,2023-03-06 15:25:42,2023-03-06 15:39:28,Germany,Clinical,,mobile EEG in PD patients,Doctoral researcher,,Yes,No,No,No,No,0,2,Beginner,Yes,24,1,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Matlab,Very important,Very important,Low importance,Very important,Important,Low importance,Neutral,Not at all important,Very important,Yes,Yes,Yes,Yes,Yes,No,No,No,(Grand Average) Event Related Potential (ERP) including a measure of deviation (either across participants or if not grand average across epochs),Yes,matlab costum plot,marking the measure of deviation,idk,Never published this plot,,,200,,Up,Butterfly plot,Yes,Matlab costum plot,topoplot,idk,Topography,Yes,EEGLAB,none,none,Topography spreading across time,No,,,,The instantaneous time slices (single time points),,ERPs at different electrodes,Yes,EEGLAB,none (done with GUI),idk,,N/A,,,,,N/A,,,,,N/A,,,,Yes,No,,,827.84,105.6,,,,,,,,,,,,143.16,,,,346.23,,,,,,,,,47.89,,,,33.27,,,,50.48,,,,,46.08,,,,,,,,,,,,,,,,51.82,,,,3.31,
348,2023-03-06 20:40:11,12,en,1922978890,2023-03-06 20:31:18,2023-03-06 20:40:11,Germany,"Fundamental (neuro, cognitive)",,Facial expression perception,Doctoral researcher,,Yes,No,No,No,No,1,2,Intermediate,No,32,8,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,Very important,Very important,Not at all important,Not applicable,Not applicable,Neutral,Very important,Not applicable,Not at all important,Yes,No,No,No,Yes,No,No,No,ERP Waveform plot between conditions,Yes,EEGLab,Nope,To do it automatically,Yes,Confidence intervals,,200,,Up,,N/A,,,,,N/A,,,,,N/A,,,,,,All channel aaveform plot between condition,No,,,,,N/A,,,,,N/A,,,,,N/A,,,,No,Yes,Yes,I think it would be always nice to create exploratory plots automatically.,535.08,139.18,,,,,,,,,,,,103.16,,,,173.35,,,,,,,,,,,,,,,,,,,,,,30.77,,,,,,,,,,,,,,,,34.68,,,,53.94,
349,2023-03-06 21:33:02,12,en,535266433,2023-03-06 21:23:17,2023-03-06 21:33:02,Brazil,"Fundamental (neuro, cognitive)",,Hearing,Master student,,Yes,No,No,No,No,0,3,Intermediate,No,32,8,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,Very important,Very important,Very important,Important,Important,Neutral,Important,Important,Low importance,Yes,Yes,Yes,Yes,Yes,No,No,No,ERP wave peaks,Yes,Brain vision analyzer,Scaling,none,Never published this plot,,,100,,Up,Butterfly plot,Yes,brain vision analyzer,none,none,Topographic map,No,,,,Topographic map through time (?),No,,,,The instantaneous time slices (single time points),,Scalp distribution,Yes,Brain vision analyzer,scaling,changing background,,N/A,,,,,N/A,,,,,N/A,,,,No,Yes,Maybe,,585.42,110.2,,,,,,,,,,,,91.67,,,,213.84,,,,,,,,,36.57,,,,19.68,,,,41.06,,,,,41.4,,,,,,,,,,,,,,,,27.14,,,,3.86,
350,2023-03-06 23:35:07,12,en,1749978189,2023-03-06 23:26:14,2023-03-06 23:35:07,France,"Fundamental (neuro, cognitive)",,Brain body interactions,Postdoctoral researcher,,Yes,No,No,No,No,1,4,Intermediate,Yes,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Neutral,Important,Important,Neutral,Important,Neutral,Low importance,Low importance,Very important,Yes,No,Yes,Yes,Yes,Yes,No,No,Event related averages,Yes,Fieldtrip and custom matlab code,-,-,Yes,Standart error of the mean,,100,,Up,,N/A,,,,Topo plot,Yes,Fieldtrip,-,-,Topo over time,Yes,Fieldtrip,-,-,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,Not sure about name,Yes,Fieldtrip,-,-,Don’t know,No,,,,,N/A,,,,,N/A,,,,Yes,Yes,Yes,,534.43,127.66,,,,,,,,,,,,97.58,,,,125.02,,,,,,,,,,,,,44.62,,,,35.19,,,,,30.34,,,,51.83,,,,,,,,,,,,16.72,,,,5.47,
352,2023-03-07 22:49:37,12,en,1854823646,2023-03-07 22:18:06,2023-03-07 22:49:37,Colombia,Clinical,,"visión,diagnóstico",Master student,,Yes,No,No,No,No,2,4,Intermediate,Yes,8,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,own developments,Not at all important,Important,Important,Low importance,Important,Important,Important,Important,Important,Yes,Yes,Yes,Yes,No,No,No,No,P300,Yes,matplotlib,N2 and P2,I'm not sure,Never published this plot,,,,Depends on stimulus design and the mark,Down,ERPs with mne,Yes,mne,nan,make it a dynamic graph with mne,topographic  maps,Yes,mne,nan,nan,topographic maps,Yes,mne,nan,nan,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,No,Yes,Yes,Will it be possible to generate automated processing for ERP for the different tasks?,1892.04,167.84,,,,,,,,,,,,145.63,,,,1205.73,,,,,,,,,126.37,,,,57.44,,,,102.9,,,,,,,,,,,,,,,,,,,,,28.43,,,,57.7,
357,2023-03-08 13:09:13,12,en,1511397840,2023-03-08 12:15:49,2023-03-08 13:09:13,France,"Fundamental (neuro, cognitive)",,language,Other,engineer,Yes,Yes,Yes,No,No,2,4,Expert,Yes,248,4,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,Low importance,Important,Important,Important,Important,Very important,Very important,Important,Important,Yes,Yes,Yes,Yes,Yes,Yes,No,No,ERP plot (mean per condition),Yes,"Custom script with the use of ""boundedline"" matlab script (file exchange) to add the confidence interval",-,a small topographic map showing the location of the electrode,Yes,Confidence intervals,,250,,Up,butterfly ERP plot,Yes,Fieldtrip,-,-,topographic map,Yes,Fieldtrip,-,-,temporal evolution of topographic maps,Yes,Fieldtrip function to plot the map and customized code to plot the time indication,-,-,The instantaneous time slices (single time points),,ERP topoplot,Yes,Fieldtrip,-,-,ERP raster plot,No,,,,,N/A,,,,,N/A,,,,Yes,Yes,Yes,,3204.53,207.18,,,,,,,,,,,,194.11,,,,495.02,,,,,,,,,1630.43,,,,425.37,,,,160.91,,,,,34.95,,,,32.16,,,,,,,,,,,,16.28,,,,8.12,
358,2023-03-09 10:39:54,12,en,1776730384,2023-03-09 10:13:13,2023-03-09 10:39:54,United Kingdom,"Fundamental (neuro, cognitive)",,MEG Analysis Methods,Postdoctoral researcher,,Yes,No,Yes,No,No,6,8,Expert,Yes,306,306,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,,Neutral,Very important,Important,Neutral,Important,Low importance,Important,Low importance,Important,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Average ERP/ERF (condition specific),Yes,Matlab/Python,"The least trivial part is plotting the error bars. This also includes thinking about whether to plot standard deviation, standard error of the mean etc. in different cases (subject/group level)","I'm happy with a basic plot like this. But if anything, an option to plot the topography alongside (either manually dragging a time window, or where there is the largest difference (as in MNE-Python).",Never published this plot,,,250,,Up,Channel butterfly ERP,Yes,"MNE-Python, Python, Matlab, FieldTrip",Depending on the platform - choosing a color palette that is intuitive,"overlaying the channel-average
adding opacity to the lines",Scalp topography,Yes,"FieldTrip, MNE-Python",Dealing with missing channels without (visually) skewing the figure (similar for edge effects),Plotting such that we get an accurate  idea of where each channel is related to the head,Interval Scalp Topography,Yes,"FieldTrip, MNE-Python","Defining time ranges that are not equal
Changing color limits","For color limits, enable e.g. 80% of the [-1 1] * max(abs)",The instantaneous time slices (single time points),,ERP Multiplot,Yes,FieldTrip,"navigating when there are a lot of channels, as in MEG","Being able to select a number of channels to show an average - by clicking on channels, not dragging a window",trial-time heatmap,Yes,"Matlab, Python","dealing with axes and axis labels (e.g. in Matlab the axis for imagesc are upside down)
Sorting the trials",enable manual sorting functions,,N/A,,,,channel-time heatmap,No,,,,Yes,No,,Having a way to intuitively visualize trial-wise time courses is important,1601.97,40.9,,,,,,,,,,,,246.74,,,,432.3,,,,,,,,,169.27,,,,111.48,,,,197.84,,,,,114.91,,,,172.09,,,,,,,,15.47,,,,46,,,,54.97,
361,2023-03-09 21:48:26,12,en,1345970390,2023-03-09 21:37:40,2023-03-09 21:48:26,United Kingdom,"Fundamental (neuro, cognitive)",,semantic memory,Master student,,Yes,No,No,No,No,0,1,Beginner,No,64,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,Low importance,Low importance,Very important,Important,Important,Neutral,Important,Neutral,Important,Yes,No,No,No,No,No,No,No,Average ERP data of A and B conditions,Yes,matplotlib,none,adding specific window on the line,Never published this plot,,,100,,Up,,N/A,,,,,N/A,,,,,N/A,,,,,,,N/A,,,,,N/A,,,,,N/A,,,,,N/A,,,,Yes,Yes,Yes,,646.06,87.98,,,,,,,,,,,,152.16,,,,360.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,,,,9.41,
362,2023-03-10 11:55:46,12,en,1249147260,2023-03-10 09:51:57,2023-03-10 11:55:46,France,"Fundamental (neuro, cognitive)",,language,Other,Research Engineer,Yes,No,Yes,No,No,20,20,Expert,Yes,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Neutral,Very important,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,condition based ERPs amplitude,Yes,Mne-Python,none,specifics marks on ERPs either area shadow or tick,No,,,100,also depend on paradigm,Down,ERPs plots of all channels,Yes,MNE_python,none,none,topomap,Yes,MNE_python,none,possibility to hightlight an area or channel,timescale of topomap,Yes,MNE_python,none,none,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,ERP grand average waveforms displayed representative electrodes,Yes,MNE_python,none,none,ERPs trial by trial,No,,,,,N/A,,,,Grand average ERP channel by channel,No,,,,No,Yes,Yes,,7430.82,163.11,,,,,,,,,,,,117.63,,,,5159.21,,,,,,,,,113.93,,,,987.04,,,,194.52,,,,,399.25,,,,208.24,,,,,,,,43.38,,,,37.58,,,,6.93,
363,2023-03-13 11:59:21,12,en,56304843,2023-03-13 11:49:10,2023-03-13 11:59:21,France,"Fundamental (neuro, cognitive)",,Memory,Postdoctoral researcher,,Yes,Yes,Yes,Yes,No,7,4,Intermediate,Yes,250,250,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,,Neutral,Neutral,Low importance,Low importance,Neutral,Very important,Very important,Important,Neutral,Yes,Yes,No,Yes,No,Yes,No,No,ERP,Yes,Custom Matlab,Error and baseline correction,Stats,Yes,Confidence intervals,,100,,Up,All channels ERP,No,,,,,N/A,,,,Topography ERP,No,,,,"The mean value of time bin, centered around the labelled time (average over multiple time points)",,,N/A,,,,Raster plot,Yes,Custom matlab script,Find the max of each trial,Stats and comparison with other metrics (response time for example),,N/A,,,,,N/A,,,,No,Yes,Yes,,611.75,107.56,,,,,,,,,,,,123.76,,,,113.94,,,,,,,,,48.93,,,,,,,,40.76,,,,,,,,,146.59,,,,,,,,,,,,22.8,,,,7.41,
